         1186752738 function calls (1183714170 primitive calls) in 303.272 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\sympy\sets\fancysets.py:1493(Complexes)
        1    0.000    0.000    0.000    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\sympy\printing\tree.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\sympy\matrices\kind.py:7(MatrixKind)
        1    0.000    0.000    0.000    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\sympy\polys\agca\homomorphisms.py:444(MatrixHomomorphism)
        1    0.000    0.000    0.000    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\sympy\solvers\ode\single.py:1562(HomogeneousCoeffSubsIndepDivDep)
        1    0.000    0.000    0.000    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\sympy\solvers\ode\single.py:572(FirstLinear)
        1    0.000    0.000    0.000    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\sympy\solvers\ode\single.py:976(RationalRiccati)
        1    0.000    0.000    0.000    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\sympy\solvers\ode\single.py:2100(NthLinearConstantCoeffHomogeneous)
        1    0.000    0.000    0.000    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\sympy\plotting\series.py:1608(Parametric2DLineSeries)
        1    0.000    0.000    0.000    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\sympy\plotting\series.py:1755(Parametric3DLineSeries)
        2    0.000    0.000    0.000    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\torch\_numpy\_funcs.py:62(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\torch\_numpy\_funcs.py:54(IndexExpression)
        1    0.000    0.000    0.000    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\torch\_numpy\_dtypes.py:137(float16)
        1    0.000    0.000    0.000    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\torch\_dynamo\guards.py:591(GuardCodeList)
        1    0.000    0.000    0.000    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\torch\_dynamo\guards.py:2217(DeletedGuardManagerWrapper)
        1    0.000    0.000    0.000    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\torch\utils\checkpoint.py:1165(_VersionWrapper)
        1    0.000    0.000    0.000    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\torch\testing\_internal\logging_tensor.py:146(GatherTraceback)
        1    0.000    0.000    0.000    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\torch\distributed\fsdp\_common_utils.py:118(_FSDPState)
        1    0.000    0.000    0.000    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\torch\_dynamo\variables\ctx_manager.py:1149(EventVariable)
        1    0.000    0.000    0.000    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\torch\distributed\fsdp\api.py:406(StateDictSettings)
        1    0.000    0.000    0.000    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\torch\distributed\_shard\sharding_spec\api.py:27(PlacementSpec)
        1    0.000    0.000    0.000    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\torch\distributed\nn\functional.py:441(_AllReduce)
        1    0.000    0.000    0.000    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\torch\_dynamo\variables\user_defined.py:1411(MutableMappingVariable)
        1    0.000    0.000    0.000    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\torch\_dynamo\variables\higher_order_ops.py:1614(WrapHigherOrderVariable)
        1    0.000    0.000    0.000    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\torch\_dynamo\variables\misc.py:1083(MethodWrapperVariable)
        1    0.000    0.000    0.000    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\torch\_dynamo\variables\misc.py:908(AutogradEngineVariable)
        1    0.000    0.000    0.000    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\torch\onnx\_internal\diagnostics\infra\_infra.py:164(StackFrame)
        1    0.000    0.000    0.000    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\torch\onnx\_internal\diagnostics\_rules.py:94(_OperatorSupportedInNewerOpsetVersion)
        1    0.000    0.000    0.000    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\torch\onnx\_internal\diagnostics\_rules.py:188(_NoSymbolicFunctionForCallFunction)
        1    0.000    0.000    0.000    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\torch\onnx\_internal\diagnostics\_rules.py:236(_OpLevelDebugging)
        1    0.000    0.000    0.000    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\torch\onnx\_internal\diagnostics\_rules.py:296(_FindOperatorOverloadsInOnnxRegistry)
        6    0.000    0.000    0.000    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\torch\onnx\symbolic_opset9.py:1849(_interpolate)
        6    0.000    0.000    0.000    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\torch\onnx\symbolic_opset8.py:69(_interpolate)
        1    0.000    0.000    0.000    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\torch\onnx\_internal\fx\patcher.py:27(ONNXTorchPatcher)
        1    0.000    0.000    0.000    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\torch\_dynamo\variables\builder.py:328(BackwardStateGraphArg)
        1    0.000    0.000    0.000    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\torch\_dynamo\decorators.py:421(_DimRange)
        1    0.000    0.000    0.000    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\torch\_inductor\cudagraph_utils.py:322(CudagraphCachedInfo)
        1    0.000    0.000    0.000    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\torch\_inductor\triton_bundler.py:18(TritonBundleEntry)
        1    0.000    0.000    0.000    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\torch\_functorch\_aot_autograd\schemas.py:872(AOTAutogradCacheInfo)
        1    0.000    0.000    0.000    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\torch\_functorch\_aot_autograd\runtime_wrappers.py:189(IsInputHandler)
        7    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:1280(__init__)
        3    0.000    0.000    0.000    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\PIL\Image.py:3738(register_decoder)
        1    0.000    0.000    0.000    0.000 C:\Users\clark\miniforge3\Lib\unittest\mock.py:1283(_check_spec_arg_typos)
       10    0.000    0.000    0.000    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\gymnasium\core.py:201(unwrapped)
        1    0.000    0.000    0.000    0.000 C:\Users\clark\miniforge3\Lib\tkinter\__init__.py:217(Event)
        1    0.000    0.000    0.000    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\matplotlib\backends\backend_tkagg.py:8(FigureCanvasTkAgg)
        1    0.000    0.000    0.000    0.000 C:\Users\clark\miniforge3\Lib\tkinter\__init__.py:551(StringVar)
        1    0.000    0.000    0.000    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\PIL\PpmImagePlugin.py:57(PpmImageFile)
        1    0.000    0.000    0.000    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\torch\fx\experimental\symbolic_shapes.py:2200(DynamicDimConstraintPrinter)
        1    0.000    0.000    0.000    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\torch\fx\experimental\symbolic_shapes.py:896(ConvertIntKey)
        1    0.000    0.000    0.000    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\torch\fx\experimental\symbolic_shapes.py:1494(Constraint)
        1    0.000    0.000    0.000    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\torch\fx\experimental\symbolic_shapes.py:6808(_PythonMsgPrinter)
        1    0.000    0.000    0.000    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\mpmath\usertools.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\mpmath\visualization.py:9(VisualizationMethods)
        1    0.000    0.000    0.000    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\sympy\core\assumptions.py:497(getit)
        1    0.000    0.000    0.000    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\sympy\core\kind.py:106(_NumberKind)
        1    0.000    0.000    0.000    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\sympy\core\decorators.py:195(_SympifyWrapper)
        1    0.000    0.000    0.000    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\sympy\core\numbers.py:2720(RationalConstant)
        1    0.000    0.000    0.000    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\sympy\utilities\source.py:1(<module>)
        1    0.000    0.000    0.000    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\sympy\polys\polyoptions.py:669(All)
        1    0.000    0.000    0.000    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\sympy\polys\orderings.py:242(_ItemGetter)
        1    0.000    0.000    0.000    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\sympy\polys\domains\pythonfinitefield.py:9(PythonFiniteField)
        1    0.000    0.000    0.000    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\sympy\polys\domains\gmpyfinitefield.py:9(GMPYFiniteField)
        1    0.000    0.000    0.000    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\sympy\printing\codeprinter.py:18(requires)
        2    0.000    0.000    0.000    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\sympy\polys\rootoftools.py:82(__init__)
        1    0.000    0.000    0.000    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\sympy\polys\numberfields\modules.py:1746(ModuleHomomorphism)
        1    0.000    0.000    0.000    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\sympy\polys\numberfields\modules.py:1889(EndomorphismRing)
        1    0.000    0.000    0.000    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\sympy\printing\lambdarepr.py:228(IntervalPrinter)
        1    0.000    0.000    0.000    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\sympy\tensor\array\arrayop.py:458(Flatten)
        1    0.000    0.000    0.000    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\sympy\polys\agca\modules.py:260(FreeModuleElement)
        1    0.000    0.000    0.000    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\sympy\strategies\rl.py:43(glom)
        1    0.000    0.000    0.000    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\sympy\integrals\transforms.py:1343(InverseCosineTransform)
        1    0.000    0.000    0.000    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\sympy\solvers\ode\single.py:732(Bernoulli)
        1    0.000    0.000    0.000    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\sympy\solvers\ode\single.py:1046(SecondNonlinearAutonomousConserved)
        1    0.000    0.000    0.000    0.000 C:\Users\clark\OneDrive - Georgia Institute of Technology\Georgia Tech\2- Spring 2025\CS 7631\Project\aco_decentral_hetero\venv\Lib\site-packages\sympy\solvers\ode\single.py:839(Factorable)
